Customer_ID,Country,Gender, Customer_FirstName, Customer_LastName,Birth_Date,Customer_Address, Street_ID, Street_Number
649,FI,F,Eeva-Liisa,Ivonen,10/19/2005,Käsityöläiskatu 1,3400100506,1
650,US,F,Doris,Jones,10/31/1956,511 Farley Dr,9260125759,511
651,US,M,Jules,Morton,10/25/1980,249 Firefly Rd,9260100438,249
652,FR,F,Odile,Leon,11/2/1948,Av du General Leclerc 4,3500100525,4
653,US,F,Lavon,Petteway,11/1/1953,1500 Capistrane Dr,9260105056,1500
654,DE,M,Johannes,Reinkemeier,10/29/1965,Schulstr. 31,3940104899,31
655,ZA,M,Samuel,Soicher,11/2/1949,Gibraltar Street 6,8010100045,6
656,KE,M,Barnes,Watsierah,10/19/2005,,,
657,NL,M,P.J.,Atwal,11/1/1954,Jan Van Eycklaan 2,6300100545,2
658,DE,F,Petra,Töpp,10/26/1979,Marktplatz 1,3940108744,1
659,GB,F,Audrey,Hilbourne,11/2/1949,6 Church Views,9250105961,6
660,US,F,Ethel,Hamlin,10/25/1983,1487 Dalton Dr,9260100845,1487
661,BE,M,Maxim,Lefevere,11/1/1953,Nieuwe Stationsstr 31,1900107320,31
662,IT,F,Silvia,Nicolini,11/2/1951,Via Del Collegio Romano 22,4800103725,22
663,US,M,David,Younes,10/31/1959,1169 Chatham St,9260116357,1169
664,IT,M,Simplicio,Parvis,10/22/1992,Via Ariosto 12,4800101952,12
665,FR,F,Regine,Caffin,10/22/1993,Rue Louis Petit 2,3500100277,2
666,US,F,Ann,Lewis,10/24/1987,131 Lancashire Dr,9260113685,131
667,DE,M,Klaus,Schüttler,10/30/1960,Vermillionring 1,3940108496,1
668,ES,M,Eduard,Ibáñez,10/27/1973,C. Consell de Cent 372,8300100114,372
669,US,F,Vidalia,Burress,11/1/1953,8581 Johnson St,9260112502,8581
670,GB,F,Vanessa,Greenough,10/28/1968,2 Gee Street,9250103857,2
671,US,F,Mary,Massey,10/26/1977,292 Homestead Dr,9260126958,292
672,FR,F,Marie-Lise,Sevestre,10/21/1999,Avenue Aristide Briand 97,3500100060,97
673,US,F,Erma,Nicholeson,10/30/1963,84 Gemini Dr,9260101105,84
674,IT,M,Luca,Parravicini,10/29/1964,Via Dante 21,4800104624,21
675,FR,M,Michel,Chauvin,11/1/1952,Rue J l Bertrand 1,3500101277,1
676,AU,F,Susanne,Cullinan,10/28/1971,5 Worth Street,1600100227,5
677,DE,F,Petra,Eichstätt,10/29/1966,Pempelfurtstr. 1,3940108493,1
678,SI,M,Tone,Hozjan,10/20/2002,Tr¾a¹ka 11,7890100319,11
679,FR,F,Cristiana,Thibaud,11/1/1953,Pl Pey-Berland 18,3500100099,18
680,GB,M,Lynton,Kirwan,11/2/1951,206 Regent Street,9250105143,206
681,US,F,Thomasine,Arnold,10/24/1985,461 Hardee Rd,9260123121,461
682,US,F,Yen-Chan,Schelbe,10/29/1967,21 Felbrigg Dr,9260129370,21
683,GB,M,Kegan,Parmar,10/23/1988,1 West Quay Road,9250106551,1
684,FR,F,Pauline,Le Berre,10/26/1979,Rue Jean Jaures 10,3500101256,10
685,DE,F,Sabine,Kallohn,10/19/2005,Trammelplatz 2,3940104638,2
686,DE,F,Martina,Schirmburg,11/2/1948,Königsbrücker Straße 137,3940102088,137
687,FR,F,Marie Agnes,Page,11/2/1950,Rue du Marclan 3,3500100605,3
688,FR,M,Nacer,Lassalle,10/27/1975,Passage de l'Europe 2,3500101468,2
689,US,M,Lee,Neppel,10/31/1956,1652 Appaloosa Run,9260107868,1652
690,ES,M,José Luis,Montserrat,10/22/1995,C. Menéndez Pidal 1,8300100612,1
691,DE,M,Werner,Klausmann,10/30/1962,Gutenbergstr. 1,3940105124,1
692,GB,M,Sukhpal,Kan,10/28/1971,611 Hitchin Road,9250105937,611
693,US,F,Janet,Beard,10/29/1965,85 Bells Valley Dr,9260112582,85
694,IT,M,Eugenio,Lopez,10/28/1970,Via Monte Di Pieta' 13,4800102247,13
695,DE,F,Claudi,Groß,10/24/1986,Gottlieb-Daimlerstr. 2,3940108992,2
696,GB,M,Hiroki,Esterling,10/28/1968,1 White Oak Square,9250107249,1
697,NL,F,J.J.,Lokhorst,10/26/1977,Cessnalaan 46,6300101217,46
698,DE,M,Hans,Wesner,10/28/1970,Nippoldstr. 92,3940104303,92
699,US,M,Norberto,Cramblit,10/21/1997,120 Hodges Rd,9260119377,120
700,IT,M,Efisio,Garbarini,10/26/1979,Via Borelli 39,4800103632,39
701,US,M,Daniel,Rover,10/25/1983,243 Bellow St,9260126353,243
702,IT,F,Brunetta,Lowenthal,10/19/2004,Via Mazzini 39,4800103333,39
703,US,M,Michael,Stork,10/24/1984,846 Dry Fork Ln,9260122209,846
704,HU,M,Bela,Gabor,10/25/1982,Maros U. 11677,4450100005,11677
705,AU,M,Lambert,Midha,11/2/1950,162 Bourke Street,1600101122,162
706,BE,M,Roger,Van Belleghem,10/29/1964,Industrieweg 175,1900107690,175
707,NL,F,J.M.V.,Hollebrandse,10/20/2000,Soestdijkerweg 1,6300100632,1
708,US,M,Ralph,Maynard,11/2/1949,828 Homestead Dr,9260104486,828
709,US,F,Kimberly,Wright,10/19/2005,2076 Creedmoor Rd,9260121796,2076
710,BE,M,Anso,de Baeremaeker,11/1/1952,Heuvelgem 11,1900109810,11
711,GB,F,Margaret,Aggett,10/30/1963,7 Abbott Avenue,9250102784,7
712,US,F,Cathrine,Knicley,11/1/1953,116 Cougar Ct,9260116709,116
713,GB,M,Mike,Mccallan,10/22/1992,3 Birkdale Close,9250106569,3
714,CH,F,Maria,Harder,10/26/1978,Dorfstr. 4,8550100074,4
715,IT,F,Bruna,Ginelli,10/21/1997,Via Pansini 1,4800102732,1
716,SI,F,Sne¾ana,Videènik,10/22/1992,®eje 12,7890100385,12
717,US,M,Thomas,Bush,10/29/1965,573 Glade Cv,9260106313,573
718,US,F,Gayla,Krasner,10/29/1964,287 Cross Link Rd,9260128956,287
719,ES,M,Fernando,Moret,10/28/1970,Ronda de Poniente 7,8300100977,7
720,FR,F,Brigitte,Choisy,10/27/1975,Bd de l'Amiral Bruix 24,3500100821,24
721,CH,M,Massimo,Balbo,11/2/1950,Via Ginevra 1,8550100061,1
722,SE,M,Carl-Axel,Ahlström,10/31/1957,Sankt Göransplan 1,8500100408,1
723,ES,F,Eva Isabel,Echeandía Barrera,10/22/1993,C. Del Ter 9,8300100830,9
724,DE,F,Hilda,Nierop,10/22/1995,Paffenwaldring 1,3940109508,1
725,DE,M,Andreas,Gilb,10/26/1978,Nikolai-Fuchs-Straße 1,3940104603,1
726,US,M,Da,Fogelin,10/20/2001,271 Aiken Pkwy,9260104904,271
727,DE,F,Rita,Behnisch,10/25/1982,Rochusstr. 2,3940101358,2
728,US,M,Wilson,Sheffield,10/25/1982,876 Durant Rd,9260102971,876
729,ES,F,Agata,Leal,10/21/1996,Av. De Los Olmos 1,8300101025,1
730,IT,F,Daniela,Schiavone,10/23/1989,Via Virgilio Maroso S.N.C. 1,4800104130,1
731,US,M,Garth,Vegter,10/24/1984,1681 Hawkshead Rd,9260115573,1681
732,US,M,Juan,Till,10/31/1958,644 Eaglesfield Dr,9260112020,644
733,DE,F,Karin,Errens,10/20/2002,am Dornbusch 20,3940103765,20
734,IN,M,Amit,Koppikar,10/28/1970,,,
735,US,F,Hwa,Rohrbacher,10/30/1960,1686 Cadbury Ct,9260129397,1686
736,US,M,Thomas,Jaharias,10/20/2002,2379 Crab Orchard Dr,9260119138,2379
737,FR,F,Veronique,Tardy,10/19/2004,Avenue de Flandre 33,3500101560,33
738,US,M,Jerry,Krejci,10/31/1957,700 Fernwood Dr,9260110199,700
739,GB,M,John,Morrell,10/23/1990,2 Hales House,9250106641,2
740,LU,M,Michel,Dublin,10/26/1979,Rue Bender 1,5700100122,1
741,DE,M,Pierre,Pröll,11/1/1952,Sophienblatt 28,3940105490,28
742,NL,M,J.H.P.,Te Velde,10/31/1956,Duitslandweg 1,6300101245,1
743,ES,M,Ángel,Vidal Peroy,11/2/1949,Av. Diagonal 1,8300100071,1
744,IT,F,Daniela,Pane,10/21/1997,Via Monfalcone 6,4800102245,6
745,ES,M,José Antonio,Solans Areizaga,10/22/1992,Passeig de Gràcia 3,8300100200,3
746,US,F,Trisha,Joseph,10/28/1971,11144 Harper St,9260108490,11144
747,GB,M,Marcus,Verrall,10/22/1993,1 South Lambeth Road,9250105319,1
748,AT,F,Birgit,Uhlmann,10/30/1961,Schottenring 20,1650100308,20
749,US,M,Damron,Hebert-Marcus,10/30/1960,68 Galloway Ct,9260119498,68
750,US,M,Jermall,Borgese,10/31/1956,4917 Johnson St,9260128850,4917
751,ES,M,Jordi,Robles,10/28/1970,Vía de Las Dos Castillas 31,8300100857,31
752,DE,F,Elke,Schmelcher,11/2/1948,Karlstr. 2,3940101908,2
753,IT,F,Paola,Beretta,10/21/1999,Via Lamarmora 139,4800100523,139
754,SI,M,Simon,Oven,10/23/1988,Mines 2,7890100538,2
755,US,M,Darryl,Katzenstein,10/29/1966,1102 Glen Eden Dr,9260111379,1102
756,US,M,Gregory,Scoggins,10/31/1958,408 Armstrong Cir,9260116778,408
757,DE,M,Rolf,Sauro,10/19/2004,Wandsbeker Zollstr. 1,3940104419,1
758,GB,F,Melanie,Chalk,10/28/1968,1 Havelock Terrace,9250104144,1
759,DK,F,Anna Rømer,Jans,10/27/1972,Hedebakken 20,3150101901,20
760,US,M,Cader,Hostetler,10/25/1982,298 Lassiter Rd,9260101055,298
761,US,M,Juri,Jerkewitz,10/21/1997,2636 Corberrie Ln,9260101100,2636
762,US,M,Fredrick,Bennett,10/24/1985,2035 la Sombre Dr,9260109121,2035
763,ES,M,Philippe,Román,10/28/1970,C. Numancia 2,8300100151,2
764,ES,F,María,Cruz-Estadao Martín,10/26/1979,Av. De Europa 16,8300100020,16
765,US,F,Trystyn,Artus,10/26/1976,605 Brack Penny Rd,9260119254,605
766,US,F,Quata,Vrabel-Linsdell,10/25/1983,6738 Gaylee Lake Dr,9260107927,6738
767,FR,M,Mathieu,Gauchi,10/28/1970,Rue de Wacken 10,3500101441,10
768,IT,M,Josef,Ranzini,10/22/1994,Viale Cappuccini 341,4800101539,341
769,US,M,Thomas,Moore,10/23/1991,969 Killingsworth Dr,9260102868,969
770,DE,F,Katja,Grudzinski,10/26/1977,am Leineufer 28,3940104661,28
771,US,M,Marcus,Lowry,10/19/2005,435 Buncombe St,9260114027,435
772,US,F,Albina,Meyer,10/28/1971,27 Crosschurch Ln,9260119731,27
773,US,F,Debra,Drefke,11/2/1949,253 Green Feather Ln,9260128695,253
774,IT,F,Maria Simonetta,Fogliazza,10/21/1999,Via U. Peruzzi 41,4800104371,41
775,GB,M,Kwok,Kyles,10/27/1972,10 Cavendish Sq,9250103281,10
776,US,F,Maxine,Pruitt,11/2/1950,1472 Bromley Way,9260103901,1472
777,US,M,Franklyn,Deverger,11/2/1949,310 Hemphill Dr,9260110720,310
778,DE,F,Irmtraud,Jonen,10/28/1970,Kuehnstr. 61,3940104250,61
779,TR,F,Bilge,Dereli,10/24/1987,Buyukdere Cad. No: 101,9050100005,101
780,IT,F,Carmen Fiorella,d'Agata,10/24/1987,Via Prefettura 1,4800105048,1
781,US,F,Pearlie,Budny,10/20/2000,1322 Carroll Dr,9260100702,1322
782,US,M,Dean,Jerald,10/23/1989,171 Carrington Dr,9260129784,171
783,DE,F,Maria-Dolores,Wäckerle,10/22/1992,Ansbacherstr. 8,3940100528,8
784,FR,M,Arnaud,Gaye,10/28/1970,Avenue Georges Clemenceau 43,3500100624,43
785,US,F,Nelnita,Campione,10/31/1958,171 Creekside Dr,9260105131,171
786,NL,F,I.H.,Reid,10/28/1971,Laan Van Malkenschoten 25,6300100475,25
787,US,M,Daniel,Llinas,11/1/1952,2096 Falcon Rest Cir,9260123836,2096
788,US,F,Beulah,Spears,11/1/1953,1091 Kendricks Ct,9260106058,1091
789,DE,F,Margit,Asskali,10/29/1965,Tennenbacherstr. 3,3940103485,3
790,PT,F,Cecilia,Barbosa,11/2/1948,Edifício Eastécnica 1,7350100362,1
791,US,F,Shawnya,Mccoy-Bouzigard,10/23/1990,172 Brompton Ln,9260101046,172
792,US,M,Maresh,Waldo,10/22/1995,3072 Caswell Ct,9260116853,3072
793,GB,M,David Hulton,Goka,10/27/1975,100 Hessle Road,9250102378,100
794,ES,M,Justo,Delgado Patricio,10/29/1964,C. Julián Camarillo 7,8300100573,7
795,GB,M,Phillip,Murrin,10/27/1975,29 Longwater Avenue,9250106658,29
796,AU,F,Meg,Grewcock,10/20/2000,2 Rudburough Rd,1600102265,2
797,NZ,M,Fernando,Somerville,10/22/1994,16 Winterton Rd,6600100002,16
798,US,M,Johnmichael,Forrister,10/30/1961,639 Howson Rd,9260100042,639
799,IT,M,Roberto,Stivala,10/24/1984,Via Montale 1,4800102246,1
800,ES,F,Susana,Palacios Sánchez,10/24/1985,C. Juan Esplandiu 2,8300100563,2
801,IT,M,Michele,Pointet,10/22/1994,Via Banchi Di Sotto 36,4800104567,36
802,US,F,Erin,Tzouvelekas,10/26/1979,633 Andersonwood Dr,9260106707,633
803,US,M,Asif,Williams,10/27/1975,801 Dreyfus Ct,9260125745,801
804,IT,F,Gianna,Burani,10/27/1974,Via Giambologna 1,4800103131,1
805,IT,F,Rosangela,de Mase,10/28/1970,Via Belfiore 1,4800104768,1
806,GB,M,Philip,Simpson,10/21/1997,21 Haymarket Terrace,9250101538,21
807,US,M,Jacquelle,Damico,10/20/2001,1760 Cumberland Plain Dr,9260122941,1760
808,US,M,Lonnie,Maury,10/23/1991,997 Black Willow Ct,9260112392,997
809,IT,F,Nicoletta,Passacantilli,10/23/1990,Piazza Della Repubblica 57,4800103523,57
810,IT,M,Marc,Garbuglia,10/23/1989,Via Cavour 12,4800105038,12
811,ES,F,Montserrat,Tornell,10/27/1973,C. Príncipe de Vergara 2,8300100650,2
812,US,M,Ronald,Fernandez,10/27/1975,236 Barneswyck Dr,9260120939,236
813,CH,F,Claudia,Paravincini Bagliani,10/21/1997,General Suisan Quai 20,8550100104,20
814,IT,M,Andrea,Petrone,10/23/1991,Via Roma 160,4800102735,160
815,PT,M,Miguel,Vieira,11/1/1954,Apartado 82,7350100381,82
816,US,M,Kerr,Moorer,10/23/1988,1 Lakeside Dr,9260119415,1
817,US,F,Diane,Knesovich,10/30/1960,466 Foxwood Dr,9260111997,466
818,US,M,Thomas,Lachance,10/26/1979,6747 Castle Pines Dr,9260114503,6747
819,US,F,Lorraine,Howard,10/28/1971,1023 Flora Mcdonald Ln,9260101013,1023
820,SE,M,Sverre,Becker,10/21/1997,Mårbackagatan 1,8500100031,1
821,US,F,Vannie,Taylor,10/23/1991,24 Lakeview Ave,9260107761,24
822,FR,F,Christiane,Tiengou,10/29/1967,Domaine de Vilvert 2,3500100394,2
823,HU,F,Andreas,Musza,10/22/1995,Kaposvar U 2,4450100004,2
824,DE,M,Ronald,Knebel,10/29/1966,Papenkamp 6,3940106939,6
825,NO,F,Naima,Enger,10/21/1997,Kirkegata 11,6850100195,11
826,US,M,Christopher,Nakutis,11/1/1954,208 Kelly Glen Dr,9260123292,208
827,IT,F,Alessandra,Trentin,10/20/2002,Via Manfredonia 1,4800102222,1
828,US,M,Richard,Oldenburg,10/29/1967,6601 Lassiter Rd,9260129788,6601
829,NL,F,Y.C.J.,Sangidash,10/23/1989,Provincialeweg 7,6300101443,7
830,DE,M,Bernd,Kogler,11/2/1951,Sulzbacher Str. 2,3940108048,2
831,FR,F,Jeanne,Francois,10/31/1958,Rue des Francais Libres 4,3500100660,4
832,FR,F,Anne-Kristine,Biret,10/31/1958,Bld Anatole France 1,3500101356,1
833,US,M,Rodley,Youmans,10/31/1957,93 Hillandale Dr,9260116294,93
834,DE,M,Axel,Winje,10/27/1975,Leipzigerstr. 1,3940105379,1
835,FR,F,Andre,Thomet,10/23/1990,Avenue Paul Marcellin 19,3500101513,19
836,US,M,Sherrell,Truchon,11/1/1954,4372 Elaine Ave,9260121773,4372
837,SE,M,Lennart,Andersson,10/26/1977,Mäster Samuelsgatan 32,8500100369,32
838,US,F,Rebecca,Edgers,10/26/1977,1888 Lantana Cir,9260128804,1888
839,NL,M,F.R.E.,Von Bannisseht,10/26/1977,Marconistraat 7,6300101469,7
840,US,M,Dameyale,Mcavinchey,11/1/1952,4198 Ivy Ln,9260110077,4198
841,US,M,Harry,Ticer,10/31/1959,77 Chapwith Rd,9260101531,77
842,CH,F,Nathalie,Pensotti,11/1/1953,Papiermühlestr. 9,8550100031,9
843,US,M,Christopher,Aicher,10/19/2004,5662 Eagles Watch Ct,9260115887,5662
844,DE,M,Philipp,Krtschil,10/27/1973,Baselerstr. 1,3940100540,1
845,GB,M,Roland,Collins,10/21/1998,2 Cockspur Street,9250103416,2
846,US,F,Bertha,Scordo,10/31/1957,2565 Cassowary Ln,9260119278,2565
847,US,M,John,Odinski,10/26/1979,1224 Foxrun Dr,9260125467,1224
848,GB,M,Leonard,Bengier,10/22/1992,1 Princess Way,9250106707,1
849,SE,F,Jan,Lordin,10/27/1975,Hantverkargatan 2,8500100321,2
850,CH,F,Barbara,Lanzarotti,10/25/1981,Papiermühlestr. 14,8550100031,14
851,FR,M,Olivier,Le Neve - Ricordel,10/22/1993,Rue Tremiere 1,3500101546,1
852,AU,F,Kavita,Beard,10/29/1967,118 Pennant Hills,1600101637,118
853,ES,F,Ma. Paz,Yáñez Fité,10/28/1970,Av. Monte Da Condesa 1,8300100924,1
854,US,M,Roy,Eckholm,11/2/1948,5182 Lakeshore Dr,9260116629,5182
855,US,F,Diane,Lancaster,10/29/1967,1256 Carolton Dr,9260102356,1256
856,DE,F,Heike,Bilges,10/29/1964,Forchheimerstr. 1,3940107952,1
857,US,M,Kola,Glauber,10/21/1999,4805 Lake Boone Trl,9260121756,4805
858,DE,F,Gerda,Schulz,10/26/1977,Bismarckplatz 8,3940105612,8
859,IT,M,Charles,Pozzi,10/20/2001,Via Davanzati 7,4800102060,7
860,DE,F,Ithres,Kerkloh,10/25/1980,Zerrennerstr. 13,3940108338,13
861,IT,M,Regolo,Plebani,10/30/1963,Via Taramelli 3,4800102401,3
862,ES,M,Domingo,Herrero,10/26/1976,C. Numancia 99,8300100152,99
863,IT,F,Manuela,Gianolio,10/25/1983,Via Mario Fantin 1,4800100422,1
864,US,M,Kerran,Dupaul,10/21/1999,2338 Halpen Dr,9260116606,2338
865,DE,M,Hans-Willi,Kastrup,10/28/1970,am Wolfsmantel 32,3940102643,32
866,FR,M,Nourredine,Gallois,10/26/1977,Faubourg Croncels 33,3500101490,33
867,SE,M,Johan,Bergman,11/2/1949,Älvsjö Ängsväg 4,8500100548,4
868,AU,F,Caro-Anne,Deane,10/23/1989,23 Belvoir Street,1600102950,23
869,FR,F,Nassira,Dieudonne,10/26/1976,Bld Romain Rolland 1,3500100834,1
870,US,F,Charlaine,Winfrey-Kovell,11/2/1948,969 Hebron Church Rd,9260119151,969
871,GB,M,Trevor,Fischel,10/25/1981,1 Finsbury Circus,9250103740,1
872,US,F,Dipti,Widmer,10/19/2004,2176 Brook Arbor Dr,9260105023,2176
873,AU,M,Andrew,Bhai,11/2/1950,74 Springvale Road,1600102660,74
874,US,M,Gordon,Alm,10/27/1975,453 Carriage Ln,9260113963,453
875,NL,M,J.C.P.M.,Tak,10/30/1960,Reactorweg 26,6300101345,26
876,US,M,Larry,Henderson,10/21/1996,6275 Banks Rd,9260102079,6275
877,US,F,Renata,Gellner,11/2/1948,2468 Chapel Hill Rd,9260126841,2468
878,US,F,Johna,Dorfield,10/29/1965,587 Barbee Rd,9260100049,587
879,GB,M,Neil,Verlander,10/31/1958,15 Guiness Court,9250104072,15
880,NL,F,J.C.,Oudshoorn,11/1/1954,Wilhelminakade 884,6300101189,884
881,AU,F,Preeti,Lieshout,11/1/1953,11 Rosebery Ave,1600100559,11
882,IT,M,Luigi,d'Orso,10/25/1980,Via Cina 399,4800103681,399
883,GB,M,Paul,Fatin,11/2/1951,8 London Bridge Street,9250104523,8
884,AT,F,Silvia,Bergenheim,10/30/1962,Volksgartenstrasse 2,1650100350,2
885,DE,M,Clemens,Lohs,10/22/1995,Van-Der-Tann-Str. 24,3940105494,24
886,US,F,Jamesanna,Desloge,10/28/1970,1299 Hampton Lee Ct,9260125634,1299
887,DE,F,Rita,Schmidt,10/30/1961,Oscar-Orthstr. 2,3940105013,2
888,GB,F,Renata,Heath,10/30/1961,1 The Bakehouse,9250105536,1
889,PT,M,Jorge,Lopes,10/30/1963,Apartado 6,7350100039,6
890,DE,F,Stefanie,Hochstraß,10/20/2002,Lessingstr. 2,3940108988,2
891,FR,M,Regis,Verdier,10/30/1963,Place de la Bourse 4,3500100889,4
892,US,M,Thomas,Cozart,10/26/1977,5475 Lakewood Dr,9260108047,5475
893,US,M,Paul,Yalch,10/29/1967,5988 Hambridge Ct,9260101021,5988
894,SE,F,Madeleine,Ahlberg,10/22/1993,Drottninggatan 2,8500100299,2
895,US,F,Robin,Harper,10/23/1991,58 Averroe Dr,9260127676,58
896,DE,M,Hartmut,Hoyer,10/22/1995,Holzkoppelweg 10,3940105472,10
897,PT,M,Paulo,Pinho,10/29/1965,R. Padre Antonio Vieira 2,7350100210,2
898,ES,M,José Miguel,Vilalta Blanco,10/25/1981,C. Torres Quevedo 1,8300100975,1
899,ES,F,Carmen,Miñaur Aranzabal,10/24/1986,C. Rodríguez San Pedro 2,8300100663,2
900,ES,F,Raquel,Martín Palacios,10/20/2000,C. Hermosilla 89,8300100544,89
901,IT,M,Laurent,Vacchiano,11/2/1949,Via Delle Quattro Fontane 59,4800103783,59
902,US,F,Tawanda,Dewey,10/24/1984,5128 Dunhaven Dr,9260111345,5128
903,FI,M,Juha,Hietanen,10/26/1979,Revontulentie 1,3400100057,1
904,AU,M,Patrick,Hinderwell,10/26/1976,15 Grevillea Ave,1600100764,15
905,ES,M,Agustín,de la Fuente Díaz,10/31/1957,C. Darío 1,8300100345,1
906,US,M,Walt,Dulina,11/1/1952,73 Fincastle Dr,9260104782,73
907,FR,M,Stephane,Hamelin,10/20/2003,Av de la Baltique 15,3500100427,15
908,TR,M,Avni,Umran,10/30/1963,Mayis Cad. Nova Baran Plaza Ka 11,9050100023,11
909,US,F,Niveen,Taylor,10/29/1967,1171 Allison Way,9260115697,1171
910,IT,F,Anna,Mancusi,10/30/1960,Via Battistelli 1,4800100361,1
911,PT,M,Rui,Madureira Pinto,10/27/1974,Rua Vasco Da Gama 1,7350100319,1
912,US,F,Erin,Sun,10/20/2000,324 Hartland Ct,9260105825,324
913,US,F,Jennifer,Giovinazzo,10/30/1963,2087 Grey Bridge Row,9260107706,2087
914,US,M,Lyles,Walker,10/31/1958,2028 Kinsey St,9260119614,2028
915,US,M,Michael,Botkin,11/1/1952,961 Killam Ct,9260114010,961
916,US,F,Nancy,Nedostup,10/30/1963,110 Fountain Park Dr,9260107683,110
917,US,M,Edward,Gerhard,11/2/1948,3073 Beverly Dr,9260104970,3073
918,IT,F,Giovanni,Duca,10/21/1998,Viale Ortles 8,4800102511,8
919,DE,F,Henni,Amashaufer,10/23/1990,Zechenstr. 5,3940109686,5
920,US,F,Beatrice,Hendle,10/26/1976,147 Blackbrook Ct,9260127647,147
921,US,M,Timothy,Jordan,10/19/2004,8519 Cabarrus St,9260114441,8519
922,US,M,Anibal,Belfoure,10/25/1983,73 Horne Creek Ct,9260107852,73
923,FR,M,Emmanuel,Ligouzat,10/23/1991,Avenue de Colmar 106,3500101432,106
924,US,F,Millie,Alexander,10/21/1997,1616 Angelus Dr,9260120914,1616
925,FR,F,Ghislaine,Flori,10/30/1962,Rue des Aqueducs 3,3500100265,3
926,US,F,Teresa,Pulley,10/26/1977,36 Lake Wheeler Rd,9260114044,36
927,PL,M,Bogdan,Czapiewski,10/24/1984,Al. Jerozolimskie 38,7300100004,38
928,TR,M,Bulent,Urfalioglu,10/31/1958,Turkcell Plaza Mesrutiyet Cad. 142,9050100016,142
929,ES,F,Ibón,Criado,10/31/1959,C. Mesena 86,8300100613,86
930,US,M,Jon,Elliott,10/29/1965,1336 Dellwood Dr,9260129593,1336
931,GR,M,Anastasiades,Van Waveren,11/2/1951,Thivaidos & Komillou Str 10,4000100002,10
932,US,F,Tammy,Barbe,11/2/1950,3017 Fontana Pl,9260101401,3017
933,US,M,Maury,Henderson,10/23/1990,4579 Grande Dr,9260104497,4579
934,US,F,Steven,Stice,11/1/1955,1380 Bernard St,9260102215,1380
935,US,M,Jasvinder,Merkle,10/25/1980,1735 Apache Ln,9260116631,1735
936,SE,F,Camilla,Bergman,11/1/1954,Neongatan 3,8500100189,3
937,FR,F,Sylvia,Lequatre,10/27/1972,Rue de la Procession 31,3500101129,31
938,US,M,Boone,Wolschlag,10/20/2002,482 Fayetteville Rd,9260127490,482
939,DE,M,Lukas,Müller,10/29/1964,Spohrstr. 2,3940104373,2
940,DE,M,Walter,Gruntzdorf,11/2/1950,Dusseldorfstrasse 2,3940106799,2
941,ES,M,Miguel,Morato,11/2/1949,Av. De Castilla 31,8300100953,31
942,US,M,Haddon,Hilliard,10/29/1965,9157 Catalina Ct,9260128131,9157
943,US,F,Christine-Sara,Maygar,10/21/1999,1462 Lariat Ridge Dr,9260112934,1462
944,DE,M,Vincent,Krafczyk,10/28/1971,Hauptstr. 23,3940105404,23
945,US,M,Donald,Bookout,10/30/1960,367 Highline St,9260116503,367
946,CH,F,Nina,Santoro,10/25/1981,Via Peri 1,8550100062,1
947,FI,F,Anna-Kaarina,Peltola,10/27/1972,Katajanokanlaituri 2,3400100180,2
948,FR,M,Alain,Molle,10/20/2002,Chemin du Grand Revoyet 132,3500101239,132
949,NL,F,M.N.,Mijnen,10/21/1996,Terbregseweg 164,6300101168,164
950,US,F,Melanie,Nwafor,10/19/2005,3620 Brookcliff Ln,9260101870,3620
951,IT,F,Rosellina,Nizzetto,10/21/1997,Via Portamurata 1,4800101478,1
952,IT,M,Giuseppe,Castiglione,10/20/2003,Via Quintavalle 27,4800104018,27
953,IT,M,Adelio,Zenere,11/2/1949,Corso Garibaldi 9,4800100861,9
954,US,M,John,Eilers,10/21/1996,422 Ellinwood Dr,9260100506,422
955,FR,M,Alain,Saoud,10/29/1967,Avenue des Tropiques 2,3500100264,2
956,ES,M,Carlos,Rosell Aguirre,10/23/1991,C. Jerez 2,8300100550,2
957,US,F,Sia,Cortner,10/31/1959,94 Kennon Rd,9260110370,94
958,US,M,Gary,Judd,10/31/1956,337 Carriage Dr,9260100300,337
959,BE,F,Elsy,Verrycken,10/22/1993,Vogelheide 1,1900111732,1
960,US,F,Huang,Salman,10/20/2000,718 Koupela Dr,9260102053,718
961,FR,M,Marc,Le Montagner,11/2/1950,Quai de la Rapee 48,3500100905,48
962,US,M,Selby,Noble,10/29/1965,568 Blaine Ct,9260112199,568
963,US,M,John,Farwell,10/27/1974,1439 Huckleberry Dr,9260106529,1439
964,ES,M,Oscar,Rodríguez,10/28/1970,C. José Abascal 15,8300100558,15
965,DE,F,Evi,Lerf,10/23/1990,Lübeckerstr. 1,3940106502,1
966,FR,F,Nellie,Schultz,10/20/2001,Rue Pierre Rigaud 2,3500100391,2
967,GR,M,Anastasiades,Samonas,10/27/1974,Komillou Str 1,4000100001,1
968,DE,F,Gudrun,Hilmer,10/23/1989,Ottostr. 1,3940102828,1
969,ES,M,Pablo,Senguino,10/25/1983,Pl. Celenque 1,8300100758,1
970,US,M,Thomas,Clune,10/21/1997,116 Lake Dr,9260115131,116
971,NL,F,Melinda,Koster,10/29/1966,Budapestlaan 3,6300101286,3
972,CH,M,Roberto,Yorulmaz,10/22/1995,Affolternstr. 95,8550100109,95
973,GB,M,Antonis,Shovelton,10/24/1986,22 Throgmorton Street,9250105593,22
